source_relative,destination_relative,source_sha256,destination_sha256,change_note
reports/t10/design/T10_FULL023/package/ip/t03_xfft_2048_main/t03_xfft_2048_main.xci,ip/config/t03_xfft_2048_main/t03_xfft_2048_main.xci,C7A24575616C9A8B755F56030E9E9E06F84DE13369213EB2C1FADB6811BC82AC,C7A24575616C9A8B755F56030E9E9E06F84DE13369213EB2C1FADB6811BC82AC,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t04_cmpy_17x16/t04_cmpy_17x16.xci,ip/config/t04_cmpy_17x16/t04_cmpy_17x16.xci,FD469868787320D0F12813917E20436BD2AB7A1FF564A138438304096B6DAA8A,FD469868787320D0F12813917E20436BD2AB7A1FF564A138438304096B6DAA8A,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t04_div_u63_u47/t04_div_u63_u47.xci,ip/config/t04_div_u63_u47/t04_div_u63_u47.xci,295A28B45A7A029FB19EF3FA0C28205F952A1D8FBBE670E365F3E5FE9961C4FB,295A28B45A7A029FB19EF3FA0C28205F952A1D8FBBE670E365F3E5FE9961C4FB,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t05_cmpy_rotate_18x18/t05_cmpy_rotate_18x18.xci,ip/config/t05_cmpy_rotate_18x18/t05_cmpy_rotate_18x18.xci,0469988A6ECC103134C228E53A1ABF3CEBA93872B1EF508F567322E6E0EDB067,0469988A6ECC103134C228E53A1ABF3CEBA93872B1EF508F567322E6E0EDB067,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t05_mult_cfo_s19_const40_full59/t05_mult_cfo_s19_const40_full59.xci,ip/config/t05_mult_cfo_s19_const40_full59/t05_mult_cfo_s19_const40_full59.xci,2883CA9103A68AAADCED04B5BAF9711C821C0A36C95751F10A05D7C0D52032C9,2883CA9103A68AAADCED04B5BAF9711C821C0A36C95751F10A05D7C0D52032C9,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_cordic_translate48_parallel/t06_cordic_translate48_parallel.xci,ip/config/t06_cordic_translate48_parallel/t06_cordic_translate48_parallel.xci,E718F6C1D9BEF264D19320DB584EE115B47B55143A87069DF643FFD468E7650D,E718F6C1D9BEF264D19320DB584EE115B47B55143A87069DF643FFD468E7650D,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_dds_phase_s32_sincos18/t06_dds_phase_s32_sincos18.xci,ip/config/t06_dds_phase_s32_sincos18/t06_dds_phase_s32_sincos18.xci,F247F206E212E800A343F853AAF9E662AA0AE92CCEFFEC63D9AEC9CA2F918579,F247F206E212E800A343F853AAF9E662AA0AE92CCEFFEC63D9AEC9CA2F918579,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_fs_mult_s29_s11/t06_fs_mult_s29_s11.xci,ip/config/t06_fs_mult_s29_s11/t06_fs_mult_s29_s11.xci,786B48108FFD83260595C3B3735572486D16C22EC3ADDD7C7E1721A8D1D1DB4F,786B48108FFD83260595C3B3735572486D16C22EC3ADDD7C7E1721A8D1D1DB4F,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_fs_mult_s29_s48/t06_fs_mult_s29_s48.xci,ip/config/t06_fs_mult_s29_s48/t06_fs_mult_s29_s48.xci,20213562BB4BFA14DCD6444F609EE1CF6BBFE59FC78C4E60DFF64B5AADF68129,20213562BB4BFA14DCD6444F609EE1CF6BBFE59FC78C4E60DFF64B5AADF68129,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_fs_mult_u18_s11/t06_fs_mult_u18_s11.xci,ip/config/t06_fs_mult_u18_s11/t06_fs_mult_u18_s11.xci,65299AD9A8BBEC8A555E9D3BD4539E41AF169F5DC7DE310F656DF90C06955C28,65299AD9A8BBEC8A555E9D3BD4539E41AF169F5DC7DE310F656DF90C06955C28,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_fs_mult_u18_s48/t06_fs_mult_u18_s48.xci,ip/config/t06_fs_mult_u18_s48/t06_fs_mult_u18_s48.xci,DDD51A58FA7721F1805547435DE84CE9D3188AD042EDEC91E138C5A6A4FC71F8,DDD51A58FA7721F1805547435DE84CE9D3188AD042EDEC91E138C5A6A4FC71F8,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_observation_engine_square/t06_observation_engine_square.xci,ip/config/t06_observation_engine_square/t06_observation_engine_square.xci,6D5373191746888639EC459646872E3C7F843701E4E5CB0EE999792BAAD22A59,6D5373191746888639EC459646872E3C7F843701E4E5CB0EE999792BAAD22A59,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_observation_engine_weight_product/t06_observation_engine_weight_product.xci,ip/config/t06_observation_engine_weight_product/t06_observation_engine_weight_product.xci,A77A114376112D41EF9CA99F5B83E5164A24451D5624FC8D254C13A6D6C01CA7,A77A114376112D41EF9CA99F5B83E5164A24451D5624FC8D254C13A6D6C01CA7,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_pair_max_tracker_2lane_cross/t06_pair_max_tracker_2lane_cross.xci,ip/config/t06_pair_max_tracker_2lane_cross/t06_pair_max_tracker_2lane_cross.xci,40722235A466F8907968ABB5C6BED27E2E88E40C0A53645B053E6344A687DA92,40722235A466F8907968ABB5C6BED27E2E88E40C0A53645B053E6344A687DA92,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_rt_mult_s41_s38/t06_rt_mult_s41_s38.xci,ip/config/t06_rt_mult_s41_s38/t06_rt_mult_s41_s38.xci,21067B001D481B311B3B33A689A5149F54C2FE52ED5D01309A7DC5C1693A9896,21067B001D481B311B3B33A689A5149F54C2FE52ED5D01309A7DC5C1693A9896,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_rt_mult_s41_s41/t06_rt_mult_s41_s41.xci,ip/config/t06_rt_mult_s41_s41/t06_rt_mult_s41_s41.xci,11A5A425C9C8ACAC9C0FD2BE834D33F2ABF810CE8F4068FAF66907A36D8C5A0D,11A5A425C9C8ACAC9C0FD2BE834D33F2ABF810CE8F4068FAF66907A36D8C5A0D,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_rt_mult_s41_u38/t06_rt_mult_s41_u38.xci,ip/config/t06_rt_mult_s41_u38/t06_rt_mult_s41_u38.xci,C7F97C9B0B217CF3FA72D6910446F2594522DFEBF1A48C8582B76593302B98AB,C7F97C9B0B217CF3FA72D6910446F2594522DFEBF1A48C8582B76593302B98AB,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_rt_mult_u30_s42/t06_rt_mult_u30_s42.xci,ip/config/t06_rt_mult_u30_s42/t06_rt_mult_u30_s42.xci,A4422DE6D8CB6466175B6AA58DCC7731928C42AB88069432532A312074049B0D,A4422DE6D8CB6466175B6AA58DCC7731928C42AB88069432532A312074049B0D,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_rt_mult_u30_u43/t06_rt_mult_u30_u43.xci,ip/config/t06_rt_mult_u30_u43/t06_rt_mult_u30_u43.xci,7CD3CE4890C050373E2E3243AACBCD3A01D97DED3AF1C462BBB99435BDB0C52C,7CD3CE4890C050373E2E3243AACBCD3A01D97DED3AF1C462BBB99435BDB0C52C,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_rt_mult_u30_u48/t06_rt_mult_u30_u48.xci,ip/config/t06_rt_mult_u30_u48/t06_rt_mult_u30_u48.xci,B8DB3A96CB9CF29D7B63679A0346B26FDA69B3C0B7E5182F40A4653BF34101A9,B8DB3A96CB9CF29D7B63679A0346B26FDA69B3C0B7E5182F40A4653BF34101A9,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_rt_mult_u48_u20/t06_rt_mult_u48_u20.xci,ip/config/t06_rt_mult_u48_u20/t06_rt_mult_u48_u20.xci,E18EF48C55364799D26D967B6F81458B2A5833F5067AF79B7ED10DE46E037443,E18EF48C55364799D26D967B6F81458B2A5833F5067AF79B7ED10DE46E037443,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_sg_div_u53_u37/t06_sg_div_u53_u37.xci,ip/config/t06_sg_div_u53_u37/t06_sg_div_u53_u37.xci,4ACC70F061389E9B3832E0F9F168F6851176F9319DA290CCB3F14557235A7E8C,4ACC70F061389E9B3832E0F9F168F6851176F9319DA290CCB3F14557235A7E8C,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_sg_mult_u37_u16/t06_sg_mult_u37_u16.xci,ip/config/t06_sg_mult_u37_u16/t06_sg_mult_u37_u16.xci,7F5783650D026B131F981DA50D588D206546BB3D176DAB54241663983F9CB6D9,7F5783650D026B131F981DA50D588D206546BB3D176DAB54241663983F9CB6D9,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t06_wp_mult_u64_u33/t06_wp_mult_u64_u33.xci,ip/config/t06_wp_mult_u64_u33/t06_wp_mult_u64_u33.xci,C559F11C748BAE969B1043BB9969A063BA6A0CA4388BDF5A58639AD47AC4339B,C559F11C748BAE969B1043BB9969A063BA6A0CA4388BDF5A58639AD47AC4339B,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t07_g3_down15/t07_g3_down15.xci,ip/config/t07_g3_down15/t07_g3_down15.xci,FFAA50A52952A613ECA764731083BFF0F646D843052FBA0D8A0C12D1AE6FFBCD,FFAA50A52952A613ECA764731083BFF0F646D843052FBA0D8A0C12D1AE6FFBCD,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t07_g3_down47/t07_g3_down47.xci,ip/config/t07_g3_down47/t07_g3_down47.xci,CE7387CD1DFABDD8417025C1A572452BCABBE39CBB896AFE3BDB7FD426457F61,CE7387CD1DFABDD8417025C1A572452BCABBE39CBB896AFE3BDB7FD426457F61,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t07_g3_up15/t07_g3_up15.xci,ip/config/t07_g3_up15/t07_g3_up15.xci,FBCA4276AA9147C53997359A2617DDD43FC9597412835FA008EC95B13B1F7E9E,FBCA4276AA9147C53997359A2617DDD43FC9597412835FA008EC95B13B1F7E9E,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/ip/t07_g3_up47/t07_g3_up47.xci,ip/config/t07_g3_up47/t07_g3_up47.xci,097CC41E6F914A69D086FBB3AB7D38F83D2E7609F2E545731FA9DD7551529A65,097CC41E6F914A69D086FBB3AB7D38F83D2E7609F2E545731FA9DD7551529A65,byte-identical original XCI; historical FLGC metadata retained pending Vivado-native FLGB retarget; CONFIG parameters must not change
reports/t10/design/T10_FULL023/package/tb/t10_full023_fifo_observer.sv,sim/tb/t10_full023_fifo_observer.sv,B72A81B5DD062CBAFCDECC179C68631905616E44F7B45CF8CBF2E650E0A288FC,B72A81B5DD062CBAFCDECC179C68631905616E44F7B45CF8CBF2E650E0A288FC,byte-identical copy
reports/t10/design/T10_FULL023/package/tb/t10_full023_tb.sv,sim/tb/t10_full023_tb.sv,E50246C79470334DED125DAC1D6C8337855C45924CECC12890347018CAC229C4,E50246C79470334DED125DAC1D6C8337855C45924CECC12890347018CAC229C4,byte-identical copy
reports/t10/design/T10_FULL023/package/fixtures/raw.mem,sim/data/raw.mem,8EE64DC2C60497176D98FB68D4259E805AB0122D2933A4059F25BE3A80AE33DA,8EE64DC2C60497176D98FB68D4259E805AB0122D2933A4059F25BE3A80AE33DA,byte-identical copy
reports/t10/design/T10_FULL023/package/fixtures/r1.mem,sim/data/r1.mem,9A10E8A668C72645DB11ECABE2F95B19FE297939A2161B5A225B886AED0708E5,9A10E8A668C72645DB11ECABE2F95B19FE297939A2161B5A225B886AED0708E5,byte-identical copy
reports/t10/design/T10_FULL023/package/fixtures/r2.mem,sim/data/r2.mem,EE1B6AB0FE36EFC43CA6F293B1C3F42797CE3483C9C6CA387B226D0088E18894,EE1B6AB0FE36EFC43CA6F293B1C3F42797CE3483C9C6CA387B226D0088E18894,byte-identical copy
reports/t10/design/T10_FULL023/package/fixtures/delay.mem,sim/data/delay.mem,CA339B6D39A32C0B190B9CC6E3E2258C063E861B9DF1BF994AAD15A3B71EBD4B,CA339B6D39A32C0B190B9CC6E3E2258C063E861B9DF1BF994AAD15A3B71EBD4B,byte-identical copy
reports/t10/design/T10_FULL023/package/fixtures/delta.mem,sim/data/delta.mem,53023254A2CB1EBCA4097E69919C0E6ED3FBDF86B274F19BC25DC182CB89C477,53023254A2CB1EBCA4097E69919C0E6ED3FBDF86B274F19BC25DC182CB89C477,byte-identical copy
reports/t10/design/T10_FULL023/package/t09_pilot_phase.mem,sim/data/t09_pilot_phase.mem,849DC48015473BF266B2B5B9A62F8FFD400AD82E9BF2E1E16CB99FDCC6F611FF,849DC48015473BF266B2B5B9A62F8FFD400AD82E9BF2E1E16CB99FDCC6F611FF,byte-identical copy
reports/t10/design/T10_FULL023/package/fixtures/provenance.json,sim/data/provenance.json,25E1B9C25B7430B8121A54A03E90B1FE906A8C626AF2455A529821A510E29C71,25E1B9C25B7430B8121A54A03E90B1FE906A8C626AF2455A529821A510E29C71,"byte-identical provenance; original absolute MAT locations are audit references, not runtime inputs"
reports/t10/design/T10_FULL023/package/evidence/t09_fixed007_case006.json,tools/analysis/evidence/t09_fixed007_case006.json,F9E4A340C5B2DDC8954A2DFF62BF2EB3AFFDB043F8B4C8B2B4A0BC6BFAB4F098,F9E4A340C5B2DDC8954A2DFF62BF2EB3AFFDB043F8B4C8B2B4A0BC6BFAB4F098,byte-identical copy
reports/t10/design/T10_FULL023_RUN001/package/check_prefix.py,tools/analysis/check_prefix.py,DF972BD3A3EE09D6C0E7A52440A1DB2D0B03B80B4C191BF55137967F00642C40,67156DB3EAD15535C79ED98F6C5820D9807E56F704675151BE93783AD4F52490,RUN001 reviewed canon preserved; optional explicit saved GUI log path only; all FIFO predicates and unknown-error rejection unchanged
,rtl/sources.f,,AF563F9FD1DF0806305AEFBB58DC0F65F5139F2B155784D37C1557580BCE9B8B,new migration file; not native-validated
,ip/ip_names.txt,,C33880EFE087A6CB7FB4CA41221816DBEC78D4DB1E22B2BE7668270800FEC00C,new migration file; not native-validated
,ip/expected_user_config.json,,1027260998AB9660D71D898C7684E4CEA46BEBDBC0F34C7EA21175A31DAAA4E7,new migration file; not native-validated
,rtl/vendor/xpm/README_ZH.md,,D067EEB78CE05A5FF32CFE3AA867738E8D98EB3072A4C9C2DD105B23116D71CB,new migration file; not native-validated
,ip/README_ZH.md,,7287C10503C4EA7946333A8C56D6518E84FDD9BBE9B60C8E1FC7372B0777EC88,new migration file; not native-validated
,constraints/t10_root_clocks.xdc,,2E2C1FF7016504A9D2FEB9A9B28B6D5E055062F36609D0FE97B02B9F1F30C05F,new migration file; not native-validated
,tools/vivado/create_project.tcl,,03FBCAA247B3B96EF0F7F40A6879A94140C77414DC5EA7A01D6280215BF0EC42,new migration file; not native-validated
,tools/vivado/start_simulation_0ns.tcl,,BD7DBB1F6BFE079D1C6CD5EA07EEEF262CABADD5EA271FC993B4BC1647B66F50,new migration file; not native-validated
,tools/vivado/setup_waves.tcl,,9FF84B8CF9F16C22299035E3816A56D0E8764B74CF49666AC155E515C85D75D0,new migration file; not native-validated
reports/t10/design/T10_FULL023/package/validate_full023.py,tools/analysis/validate_gui.py,3EC7AE028E452C16F30E1A8B88FD4B5ED4216F3BCB22CC5940393C0C972E0BC3,3CF1B905001B988873BBE69BBFEBA24DE5C957A0EDFD880B8629410852119EB0,"Path and source-identity adaptation only; same counts/IQ<=1LSB/estimates/causality/FIFO gates; saved GUI log replaces batch pipe receipt, explicitly no cleanup/sealing claim"
reports/t10/design/T10_FULL023/package/report_evm.py,tools/analysis/report_evm_gui.py,7D3D0F8B55BAD97430E8E51859CBB258B47C155C6735847EA6DAD566D92907F4,3D4EF26440B4A391662429E5EF9C80E5C4AD17CF281C2CEEE1FE0CD9361A2462,Path adaptation only; identical numeric gates and EVM definition; offline NumPy required
,tools/analysis/migration_diff.patch,,6089ED262940A0098A26AF4B43C4A8F7278D27A82860530A263565DACAD4EC67,Exact textual diffs of the three path-adapted existing checkers
,tools/analysis/README_ZH.md,,FC58D3368F20BA3CD8DEF187ECF531F8D1109F78071FBD9CE6AFBB7C207F6B72,new migration file
,docs/RTL_MIGRATION_NOTES_ZH.md,,AD5D5025190FD888B2E7B4FF44F9EC56680D6F14B3CD9D38170C83F25B31E027,new migration file
